Property_Codes,url
27826855,https://fr.comparis.ch/immobilien/marktplatz/details/show/27826855
27837883,https://fr.comparis.ch/immobilien/marktplatz/details/show/27837883
27609001,https://fr.comparis.ch/immobilien/marktplatz/details/show/27609001
27587879,https://fr.comparis.ch/immobilien/marktplatz/details/show/27587879
27424645,https://fr.comparis.ch/immobilien/marktplatz/details/show/27424645
25661321,https://fr.comparis.ch/immobilien/marktplatz/details/show/25661321
27660997,https://fr.comparis.ch/immobilien/marktplatz/details/show/27660997
27105198,https://fr.comparis.ch/immobilien/marktplatz/details/show/27105198
26010390,https://fr.comparis.ch/immobilien/marktplatz/details/show/26010390
